Latitude 43.9047  longitude -110.641  elevation 6887 ft  time zone 0
Sun alt range for positions:  -90 to  5
Times in UT

   Date      Time  	 S Az	 S Alt	 M Az	 M Alt	Phase	M SD 	S Dir	S Sky	S Illm	M Dir	M Sky	M Illm	T Illm
2019-07-11 07:55:00	  6.82	-23.69	251.85	  1.92	0.700	0.262	0.0000	0.0000	0.0000	0.0002	0.0007	0.0009	0.0014
2019-07-11 08:00:00	  8.07	-23.57	252.69	  1.14	0.700	0.262	0.0000	0.0000	0.0000	0.0000	0.0005	0.0006	0.0011
2019-07-11 08:05:00	  9.33	-23.43	253.52	  0.37	0.701	0.262	0.0000	0.0000	0.0000	0.0000	0.0004	0.0004	0.0009
2019-07-11 08:10:00	 10.58	-23.28	254.35	 -0.85	0.701	0.262	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0007
2019-07-11 08:15:00	 11.82	-23.10	255.17	 -1.70	0.701	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-07-11 08:20:00	 13.06	-22.91	256.00	 -2.55	0.702	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:25:00	 14.30	-22.70	256.82	 -3.41	0.702	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:30:00	 15.53	-22.47	257.63	 -4.27	0.702	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:35:00	 16.75	-22.22	258.45	 -5.13	0.703	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:40:00	 17.96	-21.95	259.26	 -6.00	0.703	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:45:00	 19.17	-21.66	260.07	 -6.86	0.703	0.262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:50:00	 20.37	-21.36	260.88	 -7.73	0.704	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 08:55:00	 21.57	-21.04	261.69	 -8.60	0.704	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:00:00	 22.75	-20.70	262.50	 -9.47	0.704	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:05:00	 23.93	-20.34	263.31	-10.34	0.705	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:10:00	 25.10	-19.97	264.12	-11.21	0.705	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:15:00	 26.25	-19.58	264.94	-12.09	0.705	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:20:00	 27.40	-19.17	265.75	-12.96	0.706	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:25:00	 28.54	-18.75	266.56	-13.84	0.706	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:30:00	 29.67	-18.31	267.38	-14.72	0.706	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:35:00	 30.80	-17.86	268.19	-15.59	0.707	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:40:00	 31.91	-17.39	269.01	-16.47	0.707	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:45:00	 33.01	-16.91	269.84	-17.35	0.707	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:50:00	 34.10	-16.41	270.67	-18.22	0.708	0.261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-11 09:55:00	 35.18	-15.90	271.50	-19.10	0.708	0.260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-07-11 10:00:00	 36.25	-15.37	272.33	-19.98	0.709	0.260	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0006
2019-07-11 10:05:00	 37.31	-14.84	273.17	-20.85	0.709	0.260	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0007
2019-07-11 10:10:00	 38.37	-14.28	274.02	-21.73	0.709	0.260	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0008
2019-07-11 10:15:00	 39.41	-13.72	274.87	-22.60	0.710	0.260	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0011
2019-07-11 10:20:00	 40.44	-13.14	275.73	-23.47	0.710	0.260	0.0000	0.0012	0.0012	0.0000	0.0000	0.0000	0.0017
2019-07-11 10:25:00	 41.46	-12.55	276.60	-24.34	0.710	0.260	0.0000	0.0022	0.0022	0.0000	0.0000	0.0000	0.0027
2019-07-11 10:30:00	 42.47	-11.95	277.47	-25.21	0.711	0.260	0.0000	0.0043	0.0043	0.0000	0.0000	0.0000	0.0048
2019-07-11 10:35:00	 43.48	-11.34	278.35	-26.08	0.711	0.260	0.0000	0.0084	0.0084	0.0000	0.0000	0.0000	0.0089
2019-07-11 10:40:00	 44.47	-10.71	279.24	-26.94	0.712	0.260	0.0000	0.0167	0.0167	0.0000	0.0000	0.0000	0.0172
2019-07-11 10:45:00	 45.45	-10.07	280.14	-27.80	0.712	0.260	0.0000	0.0334	0.0334	0.0000	0.0000	0.0000	0.0339
2019-07-11 10:50:00	 46.43	 -9.43	281.05	-28.66	0.712	0.260	0.0000	0.0678	0.0678	0.0000	0.0000	0.0000	0.0683
2019-07-11 10:55:00	 47.39	 -8.77	281.97	-29.52	0.713	0.260	0.0000	0.1389	0.1389	0.0000	0.0000	0.0000	0.1394
2019-07-11 11:00:00	 48.35	 -8.10	282.90	-30.37	0.713	0.260	0.0000	0.2875	0.2875	0.0000	0.0000	0.0000	0.2880
2019-07-11 11:05:00	 49.30	 -7.43	283.84	-31.22	0.713	0.260	0.0000	0.6002	0.6002	0.0000	0.0000	0.0000	0.6007
2019-07-11 11:10:00	 50.24	 -6.74	284.79	-32.07	0.714	0.259	0.0000	1.2623	1.2623	0.0000	0.0000	0.0000	1.2628
2019-07-11 11:15:00	 51.17	 -6.04	285.76	-32.91	0.714	0.259	0.0000	2.6690	2.6690	0.0000	0.0000	0.0000	2.6695
2019-07-11 11:20:00	 52.09	 -5.34	286.74	-33.75	0.715	0.259	0.0000	5.6599	5.6599	0.0000	0.0000	0.0000	5.6604
2019-07-11 11:25:00	 53.01	 -4.62	287.74	-34.59	0.715	0.259	0.0000	 12.00	 12.00	0.0000	0.0000	0.0000	 12.00
2019-07-11 11:30:00	 53.91	 -3.90	288.75	-35.42	0.715	0.259	0.0000	 25.29	 25.29	0.0000	0.0000	0.0000	 25.29
2019-07-11 11:35:00	 54.81	 -3.17	289.77	-36.24	0.716	0.259	0.0000	 52.61	 52.61	0.0000	0.0000	0.0000	 52.61
2019-07-11 11:40:00	 55.70	 -2.43	290.82	-37.06	0.716	0.259	0.0000	 106.9	 106.9	0.0000	0.0000	0.0000	 106.9
2019-07-11 11:45:00	 56.59	 -1.68	291.88	-37.88	0.717	0.259	0.0000	 208.5	 208.5	0.0000	0.0000	0.0000	 208.5
2019-07-11 11:50:00	 57.47	 -0.92	292.96	-38.68	0.717	0.259	0.0000	 381.9	 381.9	0.0000	0.0000	0.0000	 381.9
2019-07-11 11:55:00	 58.34	  0.23	294.06	-39.48	0.717	0.259	9.1499	 803.3	 812.4	0.0000	0.0000	0.0000	 812.4
2019-07-11 12:00:00	 59.20	  0.92	295.18	-40.28	0.718	0.259	 88.15	  1114	  1202	0.0000	0.0000	0.0000	  1202
2019-07-11 12:05:00	 60.06	  1.64	296.32	-41.07	0.718	0.259	 295.7	  1444	  1739	0.0000	0.0000	0.0000	  1739
2019-07-11 12:10:00	 60.92	  2.38	297.48	-41.84	0.719	0.259	 677.3	  1763	  2440	0.0000	0.0000	0.0000	  2440
2019-07-11 12:15:00	 61.76	  3.14	298.67	-42.62	0.719	0.259	  1248	  2056	  3303	0.0000	0.0000	0.0000	  3303
2019-07-11 12:20:00	 62.61	  3.91	299.88	-43.38	0.720	0.259	  1997	  2320	  4317	0.0000	0.0000	0.0000	  4317
2019-07-11 12:25:00	 63.44	  4.69	301.12	-44.13	0.720	0.259	  2907	  2556	  5463	0.0000	0.0000	0.0000	  5463
2019-07-12 02:30:00	296.30	  4.83	162.89	 29.28	0.780	0.262	  3080	  2595	  5675	0.0266	0.0037	0.0303	  5675
2019-07-12 02:35:00	297.13	  4.04	164.21	 29.52	0.780	0.262	  2143	  2362	  4506	0.0268	0.0037	0.0305	  4506
2019-07-12 02:40:00	297.97	  3.27	165.55	 29.73	0.780	0.262	  1363	  2103	  3466	0.0271	0.0037	0.0308	  3466
2019-07-12 02:45:00	298.82	  2.50	166.89	 29.93	0.780	0.262	 760.2	  1814	  2574	0.0273	0.0037	0.0310	  2574
2019-07-12 02:50:00	299.67	  1.76	168.24	 30.11	0.780	0.262	 346.3	  1498	  1844	0.0275	0.0038	0.0313	  1844
2019-07-12 02:55:00	300.53	  1.04	169.59	 30.26	0.781	0.262	 111.8	  1168	  1280	0.0277	0.0038	0.0314	  1280
2019-07-12 03:00:00	301.39	  0.34	170.95	 30.40	0.781	0.262	 15.88	 851.1	 866.9	0.0278	0.0038	0.0316	 867.0
2019-07-12 03:05:00	302.26	 -0.80	172.31	 30.51	0.781	0.262	0.0000	 417.5	 417.5	0.0280	0.0038	0.0318	 417.5
2019-07-12 03:10:00	303.14	 -1.56	173.68	 30.60	0.781	0.262	0.0000	 230.4	 230.4	0.0281	0.0038	0.0319	 230.4
2019-07-12 03:15:00	304.02	 -2.31	175.04	 30.67	0.781	0.262	0.0000	 118.9	 118.9	0.0282	0.0038	0.0320	 118.9
2019-07-12 03:20:00	304.91	 -3.06	176.41	 30.73	0.782	0.262	0.0000	 58.71	 58.71	0.0282	0.0038	0.0321	 58.74
2019-07-12 03:25:00	305.81	 -3.79	177.79	 30.76	0.782	0.262	0.0000	 28.24	 28.24	0.0283	0.0038	0.0321	 28.27
2019-07-12 03:30:00	306.72	 -4.52	179.16	 30.77	0.782	0.262	0.0000	 13.39	 13.39	0.0283	0.0038	0.0321	 13.42
2019-07-12 03:35:00	307.63	 -5.23	180.53	 30.76	0.782	0.262	0.0000	6.3050	6.3050	0.0283	0.0038	0.0322	6.3376
2019-07-12 03:40:00	308.55	 -5.94	181.90	 30.72	0.783	0.262	0.0000	2.9657	2.9657	0.0283	0.0038	0.0321	2.9984
2019-07-12 03:45:00	309.48	 -6.64	183.27	 30.67	0.783	0.262	0.0000	1.3984	1.3984	0.0283	0.0038	0.0321	1.4310
2019-07-12 03:50:00	310.42	 -7.33	184.64	 30.60	0.783	0.262	0.0000	0.6627	0.6627	0.0282	0.0038	0.0320	0.6952
2019-07-12 03:55:00	311.36	 -8.02	186.01	 30.50	0.783	0.262	0.0000	0.3162	0.3162	0.0281	0.0038	0.0319	0.3487
2019-07-12 04:00:00	312.32	 -8.69	187.37	 30.39	0.783	0.262	0.0000	0.1522	0.1522	0.0280	0.0038	0.0318	0.1845
2019-07-12 04:05:00	313.28	 -9.35	188.72	 30.25	0.784	0.262	0.0000	0.0739	0.0739	0.0279	0.0038	0.0317	0.1061
2019-07-12 04:10:00	314.25	-10.00	190.07	 30.09	0.784	0.262	0.0000	0.0363	0.0363	0.0277	0.0038	0.0315	0.0683
2019-07-12 04:15:00	315.23	-10.64	191.42	 29.92	0.784	0.262	0.0000	0.0180	0.0180	0.0276	0.0038	0.0314	0.0499
2019-07-12 04:20:00	316.23	-11.27	192.76	 29.72	0.784	0.262	0.0000	0.0091	0.0091	0.0274	0.0038	0.0312	0.0407
2019-07-12 04:25:00	317.23	-11.89	194.09	 29.50	0.784	0.262	0.0000	0.0046	0.0046	0.0272	0.0038	0.0309	0.0360
2019-07-12 04:30:00	318.24	-12.49	195.41	 29.26	0.785	0.262	0.0000	0.0024	0.0024	0.0269	0.0037	0.0307	0.0336
2019-07-12 04:35:00	319.26	-13.09	196.73	 29.01	0.785	0.262	0.0000	0.0012	0.0012	0.0267	0.0037	0.0304	0.0322
2019-07-12 04:40:00	320.29	-13.67	198.04	 28.73	0.785	0.262	0.0000	0.0007	0.0007	0.0264	0.0037	0.0301	0.0313
2019-07-12 04:45:00	321.33	-14.24	199.34	 28.44	0.785	0.262	0.0000	0.0004	0.0004	0.0261	0.0037	0.0298	0.0306
2019-07-12 04:50:00	322.38	-14.79	200.63	 28.13	0.785	0.262	0.0000	0.0002	0.0002	0.0258	0.0036	0.0295	0.0301
2019-07-12 04:55:00	323.44	-15.34	201.91	 27.80	0.786	0.262	0.0000	0.0001	0.0001	0.0255	0.0036	0.0291	0.0297
2019-07-12 05:00:00	324.51	-15.87	203.17	 27.45	0.786	0.262	0.0000	0.0000	0.0000	0.0251	0.0036	0.0287	0.0293
2019-07-12 05:05:00	325.59	-16.38	204.43	 27.08	0.786	0.262	0.0000	0.0000	0.0000	0.0247	0.0036	0.0283	0.0288
2019-07-12 05:10:00	326.68	-16.89	205.68	 26.70	0.786	0.262	0.0000	0.0000	0.0000	0.0243	0.0035	0.0279	0.0284
2019-07-12 05:15:00	327.78	-17.37	206.92	 26.30	0.786	0.262	0.0000	0.0000	0.0000	0.0239	0.0035	0.0274	0.0279
2019-07-12 05:20:00	328.89	-17.85	208.14	 25.88	0.787	0.262	0.0000	0.0000	0.0000	0.0235	0.0035	0.0270	0.0275
2019-07-12 05:25:00	330.01	-18.31	209.35	 25.45	0.787	0.262	0.0000	0.0000	0.0000	0.0230	0.0034	0.0265	0.0270
2019-07-12 05:30:00	331.13	-18.75	210.55	 25.00	0.787	0.262	0.0000	0.0000	0.0000	0.0226	0.0034	0.0260	0.0265
2019-07-12 05:35:00	332.27	-19.18	211.74	 24.53	0.787	0.262	0.0000	0.0000	0.0000	0.0221	0.0034	0.0254	0.0259
2019-07-12 05:40:00	333.42	-19.59	212.92	 24.05	0.787	0.262	0.0000	0.0000	0.0000	0.0216	0.0033	0.0249	0.0254
2019-07-12 05:45:00	334.58	-19.98	214.08	 23.56	0.788	0.262	0.0000	0.0000	0.0000	0.0210	0.0033	0.0243	0.0248
2019-07-12 05:50:00	335.75	-20.36	215.24	 23.05	0.788	0.261	0.0000	0.0000	0.0000	0.0205	0.0032	0.0237	0.0242
2019-07-12 05:55:00	336.92	-20.72	216.38	 22.52	0.788	0.261	0.0000	0.0000	0.0000	0.0199	0.0032	0.0231	0.0236
2019-07-12 06:00:00	338.11	-21.07	217.50	 21.98	0.788	0.261	0.0000	0.0000	0.0000	0.0194	0.0031	0.0225	0.0230
2019-07-12 06:05:00	339.30	-21.40	218.62	 21.43	0.789	0.261	0.0000	0.0000	0.0000	0.0188	0.0031	0.0219	0.0224
2019-07-12 06:10:00	340.50	-21.71	219.72	 20.87	0.789	0.261	0.0000	0.0000	0.0000	0.0182	0.0031	0.0212	0.0217
2019-07-12 06:15:00	341.71	-22.00	220.82	 20.29	0.789	0.261	0.0000	0.0000	0.0000	0.0175	0.0030	0.0205	0.0210
2019-07-12 06:20:00	342.92	-22.27	221.89	 19.70	0.789	0.261	0.0000	0.0000	0.0000	0.0169	0.0030	0.0198	0.0203
2019-07-12 06:25:00	344.15	-22.53	222.96	 19.10	0.789	0.261	0.0000	0.0000	0.0000	0.0162	0.0029	0.0191	0.0196
2019-07-12 06:30:00	345.38	-22.76	224.02	 18.49	0.790	0.261	0.0000	0.0000	0.0000	0.0156	0.0029	0.0184	0.0189
2019-07-12 06:35:00	346.61	-22.98	225.06	 17.87	0.790	0.261	0.0000	0.0000	0.0000	0.0149	0.0028	0.0177	0.0182
2019-07-12 06:40:00	347.85	-23.18	226.10	 17.23	0.790	0.261	0.0000	0.0000	0.0000	0.0142	0.0028	0.0169	0.0174
2019-07-12 06:45:00	349.10	-23.36	227.12	 16.59	0.790	0.261	0.0000	0.0000	0.0000	0.0135	0.0027	0.0162	0.0167
2019-07-12 06:50:00	350.35	-23.52	228.13	 15.93	0.791	0.261	0.0000	0.0000	0.0000	0.0128	0.0026	0.0154	0.0159
2019-07-12 06:55:00	351.60	-23.67	229.13	 15.27	0.791	0.261	0.0000	0.0000	0.0000	0.0120	0.0026	0.0146	0.0151
2019-07-12 07:00:00	352.86	-23.79	230.12	 14.59	0.791	0.261	0.0000	0.0000	0.0000	0.0113	0.0025	0.0138	0.0143
2019-07-12 07:05:00	354.12	-23.89	231.10	 13.91	0.791	0.261	0.0000	0.0000	0.0000	0.0106	0.0025	0.0130	0.0135
2019-07-12 07:10:00	355.39	-23.97	232.07	 13.22	0.791	0.261	0.0000	0.0000	0.0000	0.0098	0.0024	0.0122	0.0127
2019-07-12 07:15:00	356.66	-24.04	233.03	 12.52	0.792	0.261	0.0000	0.0000	0.0000	0.0091	0.0023	0.0114	0.0119
2019-07-12 07:20:00	357.92	-24.08	233.97	 11.81	0.792	0.261	0.0000	0.0000	0.0000	0.0083	0.0023	0.0106	0.0111
2019-07-12 07:25:00	359.19	-24.10	234.91	 11.09	0.792	0.260	0.0000	0.0000	0.0000	0.0076	0.0022	0.0098	0.0103
2019-07-12 07:30:00	  0.46	-24.11	235.85	 10.36	0.792	0.260	0.0000	0.0000	0.0000	0.0068	0.0021	0.0089	0.0094
2019-07-12 07:35:00	  1.73	-24.09	236.77	  9.63	0.793	0.260	0.0000	0.0000	0.0000	0.0061	0.0021	0.0081	0.0086
2019-07-12 07:40:00	  3.00	-24.05	237.68	  8.89	0.793	0.260	0.0000	0.0000	0.0000	0.0053	0.0020	0.0073	0.0078
2019-07-12 07:45:00	  4.27	-24.00	238.59	  8.15	0.793	0.260	0.0000	0.0000	0.0000	0.0046	0.0019	0.0065	0.0070
2019-07-12 07:50:00	  5.53	-23.92	239.48	  7.40	0.793	0.260	0.0000	0.0000	0.0000	0.0039	0.0018	0.0057	0.0062
2019-07-12 07:55:00	  6.80	-23.82	240.37	  6.64	0.794	0.260	0.0000	0.0000	0.0000	0.0032	0.0017	0.0049	0.0054
2019-07-12 08:00:00	  8.06	-23.71	241.25	  5.88	0.794	0.260	0.0000	0.0000	0.0000	0.0026	0.0016	0.0042	0.0047
2019-07-12 08:05:00	  9.31	-23.57	242.13	  5.12	0.794	0.260	0.0000	0.0000	0.0000	0.0020	0.0015	0.0035	0.0040
2019-07-12 08:10:00	 10.57	-23.42	243.00	  4.35	0.794	0.260	0.0000	0.0000	0.0000	0.0014	0.0014	0.0028	0.0033
2019-07-12 08:15:00	 11.81	-23.24	243.86	  3.59	0.795	0.260	0.0000	0.0000	0.0000	0.0009	0.0013	0.0022	0.0027
2019-07-12 08:20:00	 13.06	-23.05	244.71	  2.82	0.795	0.260	0.0000	0.0000	0.0000	0.0006	0.0011	0.0017	0.0022
2019-07-12 08:25:00	 14.29	-22.84	245.56	  2.06	0.795	0.260	0.0000	0.0000	0.0000	0.0003	0.0009	0.0012	0.0017
2019-07-12 08:30:00	 15.52	-22.60	246.41	  1.30	0.795	0.260	0.0000	0.0000	0.0000	0.0001	0.0007	0.0008	0.0013
2019-07-12 08:35:00	 16.75	-22.35	247.24	  0.57	0.796	0.260	0.0000	0.0000	0.0000	0.0000	0.0005	0.0006	0.0011
2019-07-12 08:40:00	 17.97	-22.09	248.08	 -0.60	0.796	0.259	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0008
2019-07-12 08:45:00	 19.18	-21.80	248.91	 -1.42	0.796	0.259	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0006
2019-07-12 08:50:00	 20.38	-21.50	249.73	 -2.24	0.796	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-07-12 08:55:00	 21.58	-21.17	250.55	 -3.07	0.797	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:00:00	 22.76	-20.83	251.37	 -3.90	0.797	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:05:00	 23.94	-20.48	252.18	 -4.73	0.797	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:10:00	 25.11	-20.10	252.99	 -5.57	0.798	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:15:00	 26.27	-19.71	253.79	 -6.41	0.798	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:20:00	 27.42	-19.31	254.60	 -7.26	0.798	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:25:00	 28.57	-18.89	255.40	 -8.11	0.798	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:30:00	 29.70	-18.45	256.20	 -8.96	0.799	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:35:00	 30.82	-17.99	257.00	 -9.81	0.799	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:40:00	 31.94	-17.53	257.79	-10.67	0.799	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:45:00	 33.04	-17.04	258.59	-11.52	0.800	0.259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:50:00	 34.13	-16.55	259.39	-12.38	0.800	0.258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005
2019-07-12 09:55:00	 35.22	-16.03	260.18	-13.24	0.800	0.258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-07-12 10:00:00	 36.29	-15.51	260.98	-14.11	0.800	0.258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-07-12 10:05:00	 37.35	-14.97	261.77	-14.97	0.801	0.258	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0007
2019-07-12 10:10:00	 38.41	-14.42	262.57	-15.84	0.801	0.258	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0008
2019-07-12 10:15:00	 39.45	-13.85	263.37	-16.71	0.801	0.258	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0010
2019-07-12 10:20:00	 40.48	-13.27	264.17	-17.58	0.802	0.258	0.0000	0.0010	0.0010	0.0000	0.0000	0.0000	0.0015
2019-07-12 10:25:00	 41.51	-12.68	264.97	-18.45	0.802	0.258	0.0000	0.0019	0.0019	0.0000	0.0000	0.0000	0.0024
2019-07-12 10:30:00	 42.52	-12.08	265.78	-19.32	0.802	0.258	0.0000	0.0037	0.0037	0.0000	0.0000	0.0000	0.0042
2019-07-12 10:35:00	 43.52	-11.47	266.58	-20.19	0.803	0.258	0.0000	0.0073	0.0073	0.0000	0.0000	0.0000	0.0078
2019-07-12 10:40:00	 44.52	-10.84	267.39	-21.06	0.803	0.258	0.0000	0.0145	0.0145	0.0000	0.0000	0.0000	0.0150
2019-07-12 10:45:00	 45.50	-10.20	268.21	-21.94	0.803	0.258	0.0000	0.0290	0.0290	0.0000	0.0000	0.0000	0.0295
2019-07-12 10:50:00	 46.48	 -9.56	269.03	-22.81	0.803	0.258	0.0000	0.0589	0.0589	0.0000	0.0000	0.0000	0.0594
2019-07-12 10:55:00	 47.45	 -8.90	269.85	-23.68	0.804	0.258	0.0000	0.1207	0.1207	0.0000	0.0000	0.0000	0.1212
2019-07-12 11:00:00	 48.41	 -8.23	270.68	-24.56	0.804	0.257	0.0000	0.2501	0.2501	0.0000	0.0000	0.0000	0.2506
2019-07-12 11:05:00	 49.35	 -7.55	271.52	-25.43	0.804	0.257	0.0000	0.5228	0.5228	0.0000	0.0000	0.0000	0.5233
2019-07-12 11:10:00	 50.30	 -6.87	272.36	-26.30	0.805	0.257	0.0000	1.1009	1.1009	0.0000	0.0000	0.0000	1.1014
2019-07-12 11:15:00	 51.23	 -6.17	273.20	-27.17	0.805	0.257	0.0000	2.3316	2.3316	0.0000	0.0000	0.0000	2.3321
2019-07-12 11:20:00	 52.15	 -5.46	274.06	-28.04	0.805	0.257	0.0000	4.9545	4.9545	0.0000	0.0000	0.0000	4.9550
2019-07-12 11:25:00	 53.07	 -4.75	274.92	-28.91	0.806	0.257	0.0000	 10.53	 10.53	0.0000	0.0000	0.0000	 10.53
2019-07-12 11:30:00	 53.98	 -4.02	275.79	-29.78	0.806	0.257	0.0000	 22.27	 22.27	0.0000	0.0000	0.0000	 22.27
2019-07-12 11:35:00	 54.88	 -3.29	276.67	-30.64	0.806	0.257	0.0000	 46.56	 46.56	0.0000	0.0000	0.0000	 46.56
2019-07-12 11:40:00	 55.77	 -2.55	277.56	-31.51	0.807	0.257	0.0000	 95.23	 95.23	0.0000	0.0000	0.0000	 95.23
2019-07-12 11:45:00	 56.65	 -1.80	278.46	-32.37	0.807	0.257	0.0000	 187.6	 187.6	0.0000	0.0000	0.0000	 187.6
2019-07-12 11:50:00	 57.53	 -1.05	279.37	-33.23	0.807	0.257	0.0000	 348.2	 348.2	0.0000	0.0000	0.0000	 348.2
2019-07-12 11:55:00	 58.41	  0.12	280.29	-34.09	0.808	0.257	4.1600	 757.7	 761.9	0.0000	0.0000	0.0000	 761.9
2019-07-12 12:00:00	 59.27	  0.81	281.23	-34.94	0.808	0.257	 68.83	  1064	  1132	0.0000	0.0000	0.0000	  1132
2019-07-12 12:05:00	 60.13	  1.53	282.18	-35.80	0.808	0.257	 253.0	  1393	  1646	0.0000	0.0000	0.0000	  1646
2019-07-12 12:10:00	 60.99	  2.26	283.14	-36.65	0.809	0.257	 606.9	  1716	  2322	0.0000	0.0000	0.0000	  2322
2019-07-12 12:15:00	 61.84	  3.02	284.12	-37.49	0.809	0.257	  1150	  2014	  3163	0.0000	0.0000	0.0000	  3163
2019-07-12 12:20:00	 62.68	  3.79	285.11	-38.33	0.809	0.256	  1875	  2282	  4157	0.0000	0.0000	0.0000	  4157
2019-07-12 12:25:00	 63.52	  4.57	286.12	-39.17	0.810	0.256	  2764	  2523	  5287	0.0000	0.0000	0.0000	  5287
2019-07-13 02:30:00	296.18	  4.75	151.49	 22.46	0.861	0.259	  2981	  2573	  5554	0.0253	0.0040	0.0293	  5554
2019-07-13 02:35:00	297.01	  3.96	152.67	 22.86	0.861	0.259	  2057	  2337	  4395	0.0258	0.0041	0.0299	  4395
2019-07-13 02:40:00	297.86	  3.19	153.85	 23.24	0.862	0.259	  1293	  2075	  3368	0.0264	0.0041	0.0305	  3368
2019-07-13 02:45:00	298.70	  2.43	155.04	 23.61	0.862	0.259	 708.0	  1782	  2490	0.0269	0.0042	0.0311	  2490
2019-07-13 02:50:00	299.56	  1.68	156.25	 23.96	0.862	0.259	 313.2	  1463	  1776	0.0274	0.0042	0.0316	  1777
2019-07-13 02:55:00	300.41	  0.96	157.46	 24.29	0.862	0.259	 95.69	  1132	  1228	0.0279	0.0043	0.0322	  1228
2019-07-13 03:00:00	301.28	  0.27	158.68	 24.61	0.862	0.259	 11.06	 818.1	 829.2	0.0284	0.0043	0.0327	 829.2
2019-07-13 03:05:00	302.15	 -0.89	159.91	 24.91	0.862	0.259	0.0000	 391.9	 391.9	0.0288	0.0043	0.0331	 391.9
2019-07-13 03:10:00	303.03	 -1.65	161.15	 25.19	0.863	0.259	0.0000	 214.0	 214.0	0.0292	0.0044	0.0336	 214.1
2019-07-13 03:15:00	303.91	 -2.40	162.40	 25.45	0.863	0.259	0.0000	 109.6	 109.6	0.0296	0.0044	0.0340	 109.6
2019-07-13 03:20:00	304.80	 -3.14	163.65	 25.70	0.863	0.259	0.0000	 53.80	 53.80	0.0299	0.0044	0.0344	 53.83
